,raga_label,track_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,Bhūp,157f546c-90c8-4b3b-a72c-42fa5b0dd820,235.27163952064856,5.464982158033805,231.7413788,2.0,0.3472312703583062,0.025841476655808902,0.16351791530944626,0.04625407166123779,0.1982627578718784,0.006080347448425625,0.007817589576547232,0.019543973941368076,0.0249728555917481,0.0755700325732899,0.020846905537459284,0.06406080347448426,7.3777589082278725,4.787491742782046,6.625392368007956,5.365976015021851,6.81783057145415,3.367295829986474,3.6109179126442243,4.51085950651685,4.7535901911063645,5.855071922202427,4.574710978503383,5.69035945432406,5867.0,8.677269139262872,4605.0,8.43511508038063,0.784898585307653,1262.0,7.141245122350491,2860.0166669574496,55.0,115.0,0.04095546519272443,4.311593941029872,0.01826175908557929,12.333858589245253,50.10804082160271,20.986848474684283,21.152384525505465,0.29543129901125126,0.28997613365155134,0.4145925673371974,21.068845219718305,180.0,7.0777777777777775,20.0,0.2171467530253963,1049.0,4.273593898951383,41.0,0.7641043122549855,0.00017047391749062393,0.00017047391749062393,0.0015342652574156155,0.0,0.0,0.0,0.014831230821684282,0.01602454824411865,0.0,0.0,0.0,0.0,0.0,0.0
1,Bhūp,157f546c-90c8-4b3b-a72c-42fa5b0dd820,235.27163952064856,5.464982158033805,258.6228943,2.0,0.20809128630705395,0.015767634854771784,0.13858921161825727,0.04045643153526971,0.23049792531120333,0.01701244813278008,0.03796680497925311,0.1466804979253112,0.010788381742738589,0.08319502074688796,0.016182572614107885,0.054771784232365145,6.911747300251674,4.343805421853684,6.505784060128229,5.278114659230518,7.013915474810528,4.418840607796598,5.214935757608986,6.56244409369372,3.970291913552122,5.996452088619021,4.3694478524670215,5.579729825986222,6007.0,8.700847193443972,4820.0,8.480736654405622,0.80239720326286,1187.0,7.080026499922591,2840.016648462849,55.0,515.0,0.027206354491188856,4.484226650750012,0.013964963537529521,9.763627182247872,38.45898876035648,17.535884115787763,18.895892731085475,0.26756576756576755,0.2683982683982684,0.46403596403596403,18.21694465877003,205.0,7.546341463414634,30.0,0.2575328783086399,1129.0,3.8511957484499555,33.0,0.7238222074246712,0.0,0.0001665001665001665,0.002664002664002664,0.0,0.0,0.0001665001665001665,0.00949050949050949,0.009823509823509824,0.0,0.0,0.0,0.0,0.0,0.0
2,Bhūp,157f546c-90c8-4b3b-a72c-42fa5b0dd820,235.27163952064856,5.464982158033805,263.1435547,2.0,0.21199442119944212,0.014644351464435146,0.1689911668991167,0.04765225476522548,0.25383542538354253,0.017666201766620176,0.02696420269642027,0.08066015806601581,0.017433751743375175,0.056717805671780565,0.0199907019990702,0.08344955834495583,6.816735880594968,4.1588830833596715,6.590301048196686,5.327876168789581,6.996681488176539,4.343805421853684,4.762173934797756,5.8522024797744745,4.330733340286331,5.501258210544727,4.465908118654584,5.886104031450156,5555.0,8.622633703874234,4302.0,8.3670677328386,0.7744374437443744,1253.0,7.134093721192866,3040.017665198705,55.0,505.0,0.031683168316831684,4.428582264150975,0.01536813935990487,10.596027826473748,42.971672170198424,19.160266475814357,19.017562534831512,0.276557436082103,0.27853799063737844,0.4449045732805185,19.08865992482491,190.0,7.405263157894737,30.0,0.2532853285328533,998.0,4.089178356713427,38.0,0.7346534653465346,0.00036010082823190496,0.00018005041411595248,0.0021606049693914295,0.00018005041411595248,0.0,0.0,0.009542671948145481,0.010442924018725243,0.0,0.0,0.0,0.0,0.0,0.00018008283810552856
3,Bhūp,157f546c-90c8-4b3b-a72c-42fa5b0dd820,235.27163952064856,5.464982158033805,239.9137726,2.0,0.19821721792165142,0.023926812104152005,0.16138869340839784,0.059113300492610835,0.2711705371803894,0.01712409101571663,0.043631245601688955,0.06403940886699508,0.013370865587614356,0.051606849636406285,0.018296973961998593,0.0781140042223786,6.740519359606223,4.634728988229636,6.535241271013659,5.53338948872752,7.053585727193677,4.304065093204169,5.231108616854587,5.6131281063880705,4.060443010546419,5.3981627015177525,4.3694478524670215,5.8111409929767,5583.0,8.627660644442209,4263.0,8.357962965845681,0.7635679742074154,1320.0,7.186144304522325,3770.022096680332,55.0,505.0,0.03241984596095289,4.454859701523778,0.01483877597382525,11.727048156243539,46.94993598264265,20.648438822205236,19.235549353061817,0.29290576854174133,0.2952346829093515,0.4118595485489072,19.939196712808844,163.0,7.2392638036809815,23.0,0.21135590184488626,1027.0,4.196689386562804,55.0,0.7719863872469999,0.0005374417771408098,0.00017914725904693657,0.003045503403797922,0.00017914725904693657,0.0,0.0,0.009673951988534575,0.009673951988534575,0.0,0.0,0.0,0.0,0.0,0.00017917935853789643
4,Bhūp,157f546c-90c8-4b3b-a72c-42fa5b0dd820,235.27163952064856,5.464982158033805,238.5319519,2.0,0.22789783889980353,0.030592197586303677,0.23940499579006455,0.050519225371877634,0.18860510805500982,0.01627841706427168,0.019927027785573953,0.03143418467583497,0.014033118158854897,0.05893909626719057,0.03255683412854336,0.08981195621667135,6.70073110954781,4.700480365792417,6.74993119378857,5.198497031265826,6.511745329644728,4.07753744390572,4.276666119016055,4.727387818712341,3.9318256327243257,5.351858133476067,4.762173934797756,5.771441123130016,4628.0,8.44009614103127,3563.0,8.1786387885907,0.7698789974070873,1065.0,6.97166860472579,3750.0219578253545,55.0,115.0,0.026700827262625015,4.443791432528673,0.014798927035803275,15.1783902226949,67.03273251583707,24.946536471625308,23.53777950473384,0.3023557380592176,0.32440025934730926,0.37324400259347307,24.21738329669286,115.0,7.043478260869565,20.0,0.17502160760587726,807.0,4.593556381660471,55.0,0.8009939498703543,0.0004322455154527772,0.0004322455154527772,0.004106332396801383,0.0,0.0,0.0002161227577263886,0.01080613788631943,0.011238383401772207,0.0,0.0,0.0,0.0,0.0,0.00021616947686986597
5,Bhūp,157f546c-90c8-4b3b-a72c-42fa5b0dd820,235.27163952064856,5.464982158033805,260.1210632,2.0,0.16814404432132965,0.0332409972299169,0.23822714681440443,0.0556786703601108,0.2110803324099723,0.03628808864265928,0.04376731301939058,0.043490304709141274,0.010249307479224376,0.032409972299168976,0.036011080332409975,0.09141274238227147,6.410174881966167,4.795790545596741,6.7580945044277305,5.308267697401205,6.637258031284457,4.882801922586371,5.0689042022202315,5.062595033026967,3.6375861597263857,4.770684624465665,4.875197323201151,5.802118375377063,4733.0,8.46252579007393,3610.0,8.191740021277457,0.7627297697020917,1123.0,7.024649030453636,3660.0213444259152,55.0,325.0,0.025957562403791008,4.511390624933496,0.013458716229978313,18.93924826194676,68.64855367573084,27.244301922281768,26.865916651443538,0.3427726120033812,0.3573541842772612,0.29987320371935755,27.051168963335968,81.0,6.469135802469136,12.0,0.11071202197337841,718.0,5.614206128133705,32.0,0.8516796957532221,0.00042265426880811494,0.0006339814032121725,0.006339814032121725,0.0,0.0,0.0,0.011200338123415046,0.012468300929839391,0.0,0.0,0.0,0.0,0.0,0.0002113718030014796
6,Bhūp,157f546c-90c8-4b3b-a72c-42fa5b0dd820,235.27163952064856,5.464982158033805,257.1333008,2.0,0.17988800746616893,0.0377974801679888,0.20461969202053196,0.06042930471301913,0.25058329444703686,0.016565562295846943,0.02379841343910406,0.0510965935604293,0.013065795613625758,0.04549696686887541,0.027298180121325243,0.0893607092860476,6.648984550024776,5.093750200806762,6.777646593635117,5.560681631015528,6.980075940561763,4.276666119016055,4.634728988229636,5.393627546352361,4.04305126783455,5.278114659230518,4.770684624465665,5.950642552587727,5573.0,8.625868208041894,4286.0,8.363342466597977,0.7690651354746098,1287.0,7.160845906664299,3590.0209404284165,55.0,515.0,0.028171541360129188,4.467247311821551,0.014396249359699673,16.12715804754373,70.16470530548492,24.974935727148488,24.555457900191772,0.3203517587939699,0.33094041636755206,0.3487078248384781,24.761786894713055,134.0,6.6940298507462686,23.0,0.1609546025479993,904.0,5.014380530973451,41.0,0.8133859680602907,0.0003589375448671931,0.00017946877243359656,0.003948312993539124,0.0,0.0,0.0,0.01256281407035176,0.01256281407035176,0.0,0.0,0.0,0.0,0.0,0.0
7,Bhūp,157f546c-90c8-4b3b-a72c-42fa5b0dd820,235.27163952064856,5.464982158033805,238.5319519,2.0,0.14215202369200394,0.030848963474827247,0.17053307008884502,0.05577492596248766,0.24777887462981243,0.02665350444225074,0.023692003948667325,0.08983218163869694,0.03578479763079961,0.065893385982231,0.03751233958538993,0.07354392892398816,6.3578422665081,4.836281906951478,6.539585955617669,5.424950017481403,6.912742820493176,4.6913478822291435,4.574710978503383,5.8998973535824915,4.983606621708336,5.5909869805108565,5.030437921392435,5.700443573390686,5281.0,8.572060092857077,4052.0,8.307212626628308,0.7672789244461277,1229.0,7.114769448366463,2790.0163557168476,55.0,515.0,0.02807909757351151,4.572533288208988,0.012517019672026782,14.566373898933263,44.06236218116556,20.596004603268923,22.428044803191003,0.3496212121212121,0.32840909090909093,0.32196969696969696,21.48336709116414,110.0,6.7727272727272725,36.0,0.14107176671085023,824.0,5.344660194174757,43.0,0.8339329672410528,0.0,0.0,0.004166666666666667,0.0,0.0,0.0,0.008901515151515152,0.008712121212121213,0.0,0.0,0.0,0.0,0.0,0.0
8,Bhūp,157f546c-90c8-4b3b-a72c-42fa5b0dd820,235.27163952064856,5.464982158033805,267.7432556,2.0,0.14917825537294563,0.038179519595448796,0.13223767383059418,0.06675094816687736,0.21668773704171934,0.04576485461441214,0.038179519595448796,0.08798988621997472,0.04197218710493047,0.051074589127686476,0.05056890012642225,0.08141592920353982,6.3818160174060985,5.0238805208462765,6.261491684321042,5.579729825986222,6.754604099487962,5.204006687076795,5.0238805208462765,5.855071922202427,5.117993812416755,5.313205979041787,5.303304908059076,5.777652323222656,5277.0,8.57130251706327,3955.0,8.282988692742602,0.7494788705703999,1322.0,7.187657164114956,4150.024392562578,55.0,515.0,0.0238501312975446,4.658960246094379,0.010827869768906817,18.506552471429195,58.45090777912328,23.986561160503175,25.73732998199942,0.39082638362395755,0.354814253222138,0.25435936315390445,24.819667218927414,80.0,7.0625,30.0,0.1070684100814857,659.0,6.969650986342944,42.0,0.870380898237635,0.00018953752843062926,0.00018953752843062926,0.006823351023502654,0.0,0.00018953752843062926,0.00018953752843062926,0.009476876421531463,0.009855951478392721,0.0,0.0,0.0,0.0,0.0,0.0
9,Bhūp,157f546c-90c8-4b3b-a72c-42fa5b0dd820,235.27163952064856,5.464982158033805,239.9137726,2.0,0.23444863336475025,0.03887841658812441,0.17295004712535345,0.047360980207351557,0.22360980207351555,0.019085768143261076,0.022384542884071632,0.08152686145146089,0.01720075400565504,0.039349670122525916,0.036757775683317624,0.06644674835061264,6.903747257584598,5.111987788356544,6.5998704992128365,5.308267697401205,6.856461984594587,4.406719247264253,4.564348191467836,5.849324779946859,4.304065093204169,5.123963979403259,5.056245805348308,5.645446897643238,5442.0,8.6020856584342,4244.0,8.353497098745448,0.7798603454612275,1198.0,7.089243155027514,3310.019320770864,55.0,505.0,0.026408358271643825,4.4867751344556,0.014113686368456368,15.602002274980206,64.6095111633679,23.016007099357672,24.368742552696727,0.3357838632604301,0.3231023708877045,0.3411137658518655,23.67935686978167,125.0,6.832,30.0,0.15692760014700477,881.0,5.069239500567537,37.0,0.820654171260566,0.0003675794890645102,0.0003675794890645102,0.003308215401580592,0.0,0.0,0.0003675794890645102,0.014703179562580408,0.014886969307112663,0.0,0.0,0.0,0.0,0.0,0.0
