,raga_label,track_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,Ahira bhairav,51656b20-295c-40f9-8dab-005b9b90fa98,148.11011698381807,5.004685073149608,137.7938232,2.0,0.2992244722102542,0.0036622145626884965,0.002369668246445498,0.012279190004308488,0.19194312796208532,0.0,0.0,0.0006462731581214993,0.06462731581214994,0.11374407582938388,0.04717794054286945,0.2643257216716932,7.237059026124737,2.8903717578961645,2.4849066497880004,4.060443010546419,6.79346613258001,0.0,0.0,1.3862943611198906,5.707110264748875,6.270988431858299,5.393627546352361,7.113142108707088,5229.0,8.56216655705897,4642.0,8.443115988019922,0.8877414419583094,587.0,6.376726947898627,890.0051899384898,55.0,515.0,0.03794770920416359,3.99653826400795,0.022664586620081927,3.263217074172548,8.42838331144797,11.494775587550711,11.59286498557582,0.14460596786534047,0.13810252486610558,0.717291507268554,11.542692059387065,327.0,9.299694189602446,42.0,0.58156435264869,923.0,2.601300108342362,28.0,0.45917001338688085,0.0,0.0,0.0,0.0,0.0,0.0,0.004781943381790359,0.004781943381790359,0.0,0.0,0.0,0.0,0.0,0.0
1,Ahira bhairav,51656b20-295c-40f9-8dab-005b9b90fa98,183.40125659379916,5.21711412559927,147.6838226,3.0,0.42826460481099654,0.007087628865979381,0.01804123711340206,0.012671821305841924,0.04531786941580756,0.036941580756013746,0.025558419243986254,0.03651202749140894,0.22336769759450173,0.048539518900343644,0.01675257731958763,0.10094501718213059,7.598399329323964,3.5263605246161616,4.442651256490317,4.0943445622221,5.356586274672012,5.153291594497779,4.787491742782046,5.14166355650266,6.947937068614969,5.424950017481403,4.3694478524670215,6.154858094016418,5672.0,8.643473357326567,4656.0,8.446126742982377,0.8208744710860366,1016.0,6.92461239604856,1360.0078930119362,55.0,885.0,0.0502216401370139,4.170055081821955,0.023523316954084036,4.567122575037396,12.926590203291328,12.497643793076927,12.186987532673752,0.1814494798095574,0.18867924528301888,0.6298712749074238,12.339281621265874,299.0,8.438127090301004,50.0,0.4448166431593794,1126.0,2.864120781527531,40.0,0.5685825105782792,0.0,0.0,0.0008816787162757891,0.0,0.0,0.0,0.009522130135778522,0.009522130135778522,0.0,0.0,0.0,0.0,0.0,0.0
2,Ahira bhairav,51656b20-295c-40f9-8dab-005b9b90fa98,138.99216146902288,4.941586431534854,138.5920715,2.0,0.3128331283312833,0.2898728987289873,0.052070520705207055,0.023575235752357523,0.052685526855268554,0.049405494054940546,0.0014350143501435015,0.02009020090200902,0.008815088150881509,0.03218532185321853,0.13222632226322265,0.024805248052480525,7.3310603052186325,7.254884810077338,5.541263545158426,4.7535901911063645,5.552959584921617,5.488937726156687,2.0794415416798357,4.59511985013459,3.784189633918261,5.062595033026967,6.470799503782602,4.804021044733257,5606.0,8.631771096123673,4878.0,8.492695559815838,0.870139136639315,728.0,6.591673732008658,1810.0105578764721,55.0,405.0,0.03888690688547984,4.224596916120515,0.020702853709048896,4.3996698121204,14.490834554769622,12.650678920742003,12.218919039387847,0.17769848349687778,0.176092774308653,0.6462087421944692,12.435778767995378,326.0,8.36196319018405,38.0,0.48626471637531216,1083.0,2.8310249307479225,38.0,0.5469140206921156,0.0001784121320249777,0.0,0.0010704727921498661,0.0,0.0,0.0,0.008385370205173952,0.008028545941123996,0.0,0.0,0.0,0.0,0.0,0.0
3,Ahira bhairav,51656b20-295c-40f9-8dab-005b9b90fa98,138.19162552627827,4.935851584641396,138.5920715,2.0,0.3975760456273764,0.11692015209125475,0.03184410646387833,0.02352661596958175,0.07366920152091255,0.05869771863117871,0.0076045627376425855,0.010218631178707225,0.019011406844106463,0.058222433460076044,0.1634980988593156,0.039211026615969584,7.422971251049421,6.20050917404269,4.90527477843843,4.605170185988092,5.739792912179234,5.5134287461649825,3.4965075614664802,3.784189633918261,4.394449154672439,5.5053315359323625,6.535241271013659,5.111987788356544,4977.0,8.512783482927537,4208.0,8.344980368770571,0.8454892505525416,769.0,6.646390514847729,1760.0102475723893,55.0,395.0,0.04802089612216195,4.306170965469249,0.02020684766653344,6.394733241456725,17.609430387650402,15.033203652796706,14.98597963168631,0.21241961414790997,0.21362540192926044,0.5739549839228296,15.00952481579654,231.0,8.48917748917749,36.0,0.3940124573035965,928.0,3.2844827586206895,38.0,0.6124171187462327,0.0,0.0,0.002612540192926045,0.0,0.0,0.0,0.012459807073954984,0.012459807073954984,0.0,0.0,0.0,0.0,0.0,0.0
4,Ahira bhairav,51656b20-295c-40f9-8dab-005b9b90fa98,138.19162552627827,4.935851584641396,155.5644379,2.0,0.20993982616447515,0.05281925562736795,0.029195453532427012,0.020949409404947626,0.14062848228214844,0.20124804992199688,0.010697570759973256,0.10541564519723647,0.030978381992422553,0.1321595720971696,0.050590595052373524,0.015377757967461556,6.849066282633458,5.472270673671475,4.882801922586371,4.553876891600541,6.448889394146858,6.806829360392176,3.8918202981106265,6.161207321695077,4.941642422609304,6.386879319362645,5.429345628954441,4.248495242049359,5395.0,8.593413217327647,4487.0,8.409162447202533,0.8316960148285449,908.0,6.812345094177479,1640.0096617980998,55.0,395.0,0.02494373096782735,4.483356183693756,0.01382485276516053,6.726033167302958,16.20284177908093,14.610018719280625,14.54107307349594,0.23526140155728587,0.22617723396366332,0.5385613644790508,14.576224549791947,232.0,7.728448275862069,35.0,0.3323447636700649,1075.0,3.3153488372093025,31.0,0.6606116774791474,0.0,0.0,0.0046347793845012975,0.0,0.0001853911753800519,0.0,0.010567296996662959,0.010381905821282907,0.0,0.0,0.0,0.0,0.0,0.0
5,Ahira bhairav,51656b20-295c-40f9-8dab-005b9b90fa98,233.7560206553336,5.458546764853564,184.9985199,2.0,0.2755332496863237,0.14027603513174405,0.011794228356336261,0.06148055207026349,0.06825595984943539,0.028607277289836888,0.023086574654956084,0.05194479297365119,0.12521957340025094,0.012547051442910916,0.15257214554579673,0.04868255959849435,7.002155954403621,6.327936783729195,3.8712010109078907,5.5053315359323625,5.60947179518496,4.74493212836325,4.532599493153256,5.337538079701318,6.214608098422191,3.9318256327243257,6.411818267709897,5.272999558563747,4826.0,8.481980435660493,3985.0,8.29054350077274,0.8257355988396188,841.0,6.7357800142423265,1760.0101756441159,55.0,105.0,0.032502516132851815,4.485827212591221,0.01423972925395113,7.886056964136404,24.54870910856648,16.231980051082374,15.318382153133374,0.24310880829015544,0.2572020725388601,0.49968911917098446,15.762313526080426,181.0,7.447513812154696,35.0,0.27932034811438045,983.0,3.4557477110885046,34.0,0.7038955656858682,0.0,0.0,0.002901554404145078,0.0,0.0,0.0,0.008704663212435234,0.008290155440414507,0.0,0.0,0.0,0.0,0.0,0.0
6,Ahira bhairav,51656b20-295c-40f9-8dab-005b9b90fa98,235.11015550724585,5.4642984567506785,183.9329987,2.0,0.2653677277716795,0.11882546652030736,0.01234906695938529,0.043084522502744235,0.04473106476399561,0.018386388583973654,0.033754116355653126,0.06586169045005488,0.16163556531284304,0.018660812294182216,0.16794731064763996,0.04939626783754116,6.875232087276577,6.073044534100405,3.828641396489095,5.062595033026967,5.099866427824199,4.219507705176107,4.820281565605037,5.484796933490655,6.380122536899765,4.23410650459726,6.418364935936212,5.198497031265826,4403.0,8.390268497842571,3644.0,8.201111644442758,0.8276175334998864,759.0,6.633318433280377,1760.0101756441159,55.0,115.0,0.03137471204698095,4.458403476037374,0.014883527055327413,8.053204399044828,24.205636904346893,16.70055785718441,15.175219342863615,0.24647887323943662,0.25942753293957294,0.49409359382099044,15.918368102647207,165.0,7.806060606060606,37.0,0.29252782193958665,839.0,3.6543504171632897,33.0,0.6963434022257552,0.0,0.0,0.001817355747387551,0.0,0.0,0.0,0.01113130395274875,0.010904134484325307,0.0,0.0,0.0,0.0,0.0,0.0
7,Ahira bhairav,51656b20-295c-40f9-8dab-005b9b90fa98,184.46368926501728,5.222859117684834,183.9329987,3.0,0.25647451963241436,0.020885547201336674,0.13255360623781676,0.03202450570871623,0.2302979671400724,0.12837649679754942,0.01670843776106934,0.04901141743247006,0.03313840155945419,0.01642996379838485,0.034252297410192145,0.04984683932052353,6.826545223556594,4.330733340286331,6.1675164908883415,4.7535901911063645,6.71901315438526,6.135564891081739,4.110873864173311,5.176149732573829,4.787491742782046,4.0943445622221,4.820281565605037,5.19295685089021,4248.0,8.354438940114811,3591.0,8.18646442942209,0.8453389830508474,657.0,6.489204931325317,2530.0148257566,55.0,895.0,0.030972558514931393,4.4280778263785585,0.015671645119686186,10.00241251877799,50.97107936743813,19.619779661358848,19.897503257747474,0.2538262302801978,0.2524134683305863,0.4937603013892159,19.758253938255873,154.0,7.824675324675325,37.0,0.2836629001883239,820.0,3.6219512195121952,33.0,0.6991525423728814,0.0002354603249352484,0.0,0.004002825523899223,0.0002354603249352484,0.0,0.0,0.010595714622086179,0.009889333647280433,0.0,0.0,0.0,0.0,0.0,0.0
8,Ahira bhairav,51656b20-295c-40f9-8dab-005b9b90fa98,209.4593361631812,5.3492924570892235,173.6095734,2.0,0.20079964460239894,0.025099955575299867,0.173256330519769,0.08174144824522435,0.015770768547312304,0.09418036428254109,0.0519768991559307,0.023322967569968902,0.03065304309195913,0.11106175033318526,0.17503331852509996,0.017103509551310528,6.807934943699926,4.736198448394496,6.660575149839686,5.910796644040527,4.276666119016055,6.052089168924417,5.459585514144159,4.663439094112067,4.9344739331306915,6.2166061010848646,6.670766320845874,4.356708826689592,5442.0,8.6020856584342,4502.0,8.412499120301572,0.8272693862550533,940.0,6.846943139585379,1910.0112167349002,55.0,1115.0,0.023730771250065626,4.523408295463129,0.013127052869571072,7.8166231406966755,30.87334013194245,16.414314687461996,16.165621338614113,0.2378239294247381,0.24205109354897997,0.5201249770262819,16.288872657422676,223.0,7.860986547085202,22.0,0.3221242190371187,1074.0,3.431098696461825,39.0,0.677140757074605,0.0,0.0,0.0023892666789193163,0.0,0.0,0.0,0.005329902591435398,0.005697482080499908,0.0,0.0,0.0,0.0,0.0,0.0
9,Ahira bhairav,51656b20-295c-40f9-8dab-005b9b90fa98,138.19162552627827,4.935851584641396,139.394928,2.0,0.2615735935229396,0.13410836620303093,0.0186838281087814,0.027195349802781814,0.034461282956196805,0.11334855719327382,0.014324268216732406,0.07079094872327174,0.022212995640440106,0.1673240606186423,0.12061449034668881,0.015362258667220262,7.139660335964919,6.472346294500901,4.51085950651685,4.882801922586371,5.117993812416755,6.304448802421981,4.248495242049359,5.834810737062605,4.68213122712422,6.693323668269949,6.366470447731438,4.31748811353631,5766.0,8.659907293615413,4817.0,8.480114183174816,0.8354144987859868,949.0,6.856461984594587,1970.0114961649383,55.0,395.0,0.031217481789802288,4.469801764693341,0.014376533519264746,7.74332460071368,16.866151774819766,14.952534920841295,14.986844317639722,0.25533391153512575,0.2619254119687771,0.48274067649609714,14.969908223713738,202.0,7.584158415841584,23.0,0.26569545612209505,1149.0,3.5953002610966056,34.0,0.7164412070759626,0.0,0.0,0.0026019080659150044,0.0,0.00017346053772766696,0.0,0.012836079791847355,0.01248915871639202,0.0,0.0,0.0,0.0,0.0,0.0
